"id","Date","title","gender","organisationUnit","tenure","employmentStatus","basePay","bonus","education","age","perfEval","disability","raceEthnicity","veteran","dutyStation","supervisor"
1253,2017-01-28,"Driver","F","Management",2,"FT",97789,3536,"College",42,4,0,"asian",0,NA,NA
1254,2017-01-28,"Data Scientist","M","Administration",4,"FT",123333,3353,"PhD",40,3,0,"african american",0,NA,NA
1255,2017-01-28,"IT","M","Management",5,"FT",105771,2978,"PhD",37,1,0,"white",0,NA,NA
1256,2017-01-28,"Marketing Associate","F","Administration",1,"FT",54945,2991,"College",30,2,0,"white",0,NA,NA
1257,2017-01-28,"Data Scientist","F","Operations",2,"FT",121239,3078,"PhD",39,2,1,"white",0,NA,NA
1258,2017-01-28,"Data Scientist","F","Sales",2,"FT",87314,3688,"College",40,2,1,"white",0,NA,NA
1259,2017-01-28,"Driver","F","Operations",4,"FT",124530,3647,"College",48,4,1,"white",1,NA,NA
1260,2017-01-28,"Driver","F","Sales",5,"FT",67150,3255,"College",32,2,0,"white",0,NA,NA
1261,2017-01-28,"Financial Analyst","M","Engineering",6,"FT",99643,3789,"College",44,3,0,"other",0,NA,NA
1262,2017-01-28,"Sales Associate","M","Administration",2,"FT",92468,3242,"College",44,2,0,"white",0,NA,NA
1263,2017-01-28,"Financial Analyst","F","Operations",2,"FT",63300,3655,"College",32,1,0,"white",0,NA,NA
1264,2017-01-28,"IT","M","Operations",2,"FT",91447,3196,"Masters",35,5,0,"white",0,NA,NA
1265,2017-01-28,"Marketing Associate","F","Operations",1,"FT",60271,3927,"College",31,2,0,"white",1,NA,NA
1266,2017-01-28,"Warehouse Associate","M","Operations",4,"FT",45915,4765,"College",29,5,0,"white",0,NA,NA
1267,2017-01-28,"Marketing Associate","F","Operations",2,"FT",66028,3745,"College",33,3,0,"white",0,NA,NA
1268,2017-01-28,"Sales Associate","M","Administration",2,"FT",113031,3409,"Masters",37,3,0,"white",0,NA,NA
1269,2017-01-28,"Software Engineer","M","Sales",5,"FT",132815,3367,"PhD",39,2,1,"white",0,NA,NA
1270,2017-01-28,"Manager","M","Management",1,"FT",110078,1703,"High School",49,3,0,"other",1,NA,NA
1271,2017-01-28,"Data Scientist","M","Sales",2,"FT",106918,3180,"Masters",38,3,0,"white",0,NA,NA
1272,2017-01-28,"Software Engineer","M","Administration",2,"FT",106045,3079,"College",46,4,0,"white",0,NA,NA
1273,2017-01-28,"Warehouse Associate","M","Operations",6,"FT",107479,2051,"High School",49,3,0,"white",0,NA,NA
1274,2017-01-28,"Software Engineer","M","Sales",2,"FT",109606,2193,"Masters",39,3,0,"other",0,NA,NA
1275,2017-01-28,"Marketing Associate","F","Engineering",5,"FT",91300,3680,"College",45,3,0,"african american",0,NA,NA
1276,2017-01-28,"Sales Associate","M","Management",5,"FT",88195,2375,"High School",45,3,0,"african american",0,NA,NA
1277,2017-01-28,"Financial Analyst","F","Operations",2,"FT",90999,2963,"Masters",34,2,0,"white",0,NA,NA
1278,2017-01-28,"Sales Associate","F","Operations",1,"FT",86795,3453,"College",40,1,0,"white",1,NA,NA
1279,2017-01-28,"IT","F","Sales",5,"FT",110627,2041,"College",46,3,1,"white",0,NA,NA
1280,2017-01-28,"Marketing Associate","F","Sales",1,"FT",97696,3888,"College",42,3,0,"african american",0,NA,NA
1281,2017-01-28,"IT","M","Sales",5,"FT",92950,2125,"Masters",34,2,0,"white",0,NA,NA
1282,2017-01-28,"Sales Associate","M","Operations",4,"FT",82164,2611,"High School",44,4,0,"white",0,NA,NA
1283,2017-01-28,"Software Engineer","M","Management",3,"FT",119069,2788,"College",48,1,0,"other",0,NA,NA
1284,2017-01-28,"Marketing Associate","F","Engineering",2,"FT",62738,2656,"College",32,3,1,"african american",0,NA,NA
1285,2017-01-28,"IT","F","Administration",2,"FT",112169,2763,"College",46,3,0,"white",0,NA,NA
1286,2017-01-28,"Manager","M","Administration",6,"FT",120574,2683,"High School",49,3,0,"african american",0,NA,NA
1287,2017-01-28,"Data Scientist","M","Sales",1,"FT",97311,3083,"College",42,3,0,"african american",0,NA,NA
1288,2017-01-28,"Marketing Associate","F","Operations",2,"FT",98796,3042,"College",43,5,0,"white",0,NA,NA
1289,2017-01-28,"Sales Associate","M","Administration",2,"FT",102593,1823,"Masters",38,2,0,"white",0,NA,NA
1290,2017-01-28,"Financial Analyst","F","Administration",2,"FT",96665,2645,"College",42,2,0,"white",0,NA,NA
1291,2017-01-28,"Graphic Designer","F","Engineering",2,"FT",91030,3318,"Masters",34,2,0,"white",0,NA,NA
1292,2017-01-28,"IT","F","Administration",2,"FT",106945,2041,"Masters",38,1,0,"white",1,NA,NA
1293,2017-01-28,"Graphic Designer","F","Administration",2,"FT",81545,3418,"College",38,5,0,"asian",0,NA,NA
1294,2017-01-28,"Marketing Associate","F","Administration",5,"FT",80789,1884,"Masters",32,3,0,"white",0,NA,NA
1295,2017-01-28,"Marketing Associate","F","Administration",6,"FT",85253,2777,"College",38,3,0,"white",0,NA,NA
1296,2017-01-28,"Marketing Associate","F","Administration",2,"FT",62644,3270,"College",32,2,0,"white",0,NA,NA
1297,2017-01-28,"Data Scientist","M","Sales",1,"FT",108977,3567,"Masters",39,3,0,"white",0,NA,NA
1298,2017-01-28,"Financial Analyst","M","Operations",5,"FT",92347,2724,"College",43,4,0,"white",0,NA,NA
1299,2017-01-28,"Financial Analyst","M","Administration",6,"FT",97376,2225,"College",42,3,0,"white",0,NA,NA
1300,2017-01-28,"Financial Analyst","M","Sales",6,"FT",123108,2244,"Masters",41,4,0,"white",0,NA,NA
